new_doc,old_doc
Perpres_2015_18,Perpres_2010_24
Perpres_2015_18,Perpres_2014_135
Perpres_2015_19,
Perpres_2015_19,Perpres_2014_135
Perpres_2015_20,Perpres_2013_63
Perpres_2015_24,Perpres_2010_58
PP_2015_10,PP_2014_45
Perpres_2015_27,Perpres_2005_23
Perpres_2015_28,Perpres_2010_24
Perpres_2015_28,Perpres_2014_165
Perpres_2015_29,
Perpres_2015_29,Perpres_2014_135
Perpres_2015_30,Perpres_2012_71
Perpres_2015_35,
Perpres_2015_35,Perpres_2014_135
PP_2015_13,PP_2005_19
UU_2015_3,UU_2014_27
UU_2015_8,UU_2015_1
UU_2015_9,UU_2014_23
PP_2015_17,
PP_2015_18,PP_2007_1
PP_2015_18,PP_2011_52
PP_2015_19,PP_2004_47
PP_2015_19,PP_2014_48
PP_2015_21,PP_2000_86
Perpres_2015_36,Perpres_2014_162
Perpres_2015_39,Perpres_2010_68
Perpres_2015_40,
Perpres_2015_40,Perpres_2014_135
Perpres_2015_41,
Perpres_2015_41,Perpres_2014_135
Perpres_2015_44,Perpres_2010_24
Perpres_2015_44,Perpres_2014_135
Permen_Humham_2015_2,Permen_Humham_2013_31
Permen_Humham_2015_3,Permen_Humham_2010_01
Permen_Humham_2015_11,Permen_Humham_2012_8
Perpres_2015_26,Perpres_2014_165
Perpres_2015_26,Perpres_2014_84
Perpres_2015_38,Perpres_2005_67
Perpres_2015_38,Perpres_2013_66
Perpres_2015_43,Perpres_2010_24
Perpres_2015_43,Perpres_2014_135
Perpres_2015_45,
Perpres_2015_45,Perpres_2014_135
Perpres_2015_46,Perpres_2010_24
Perpres_2015_46,Perpres_2014_135
Perpres_2015_47,Perpres_2010_24
Perpres_2015_47,Perpres_2014_135
Perpres_2015_48,Perpres_2010_24
Perpres_2015_48,Perpres_2014_135
Perpres_2015_54,Perpres_2010_24
Perpres_2015_54,Perpres_2014_135
Perpres_2015_55,Perpres_2012_17
Perpres_2015_57,Perpres_2010_24
Perpres_2015_57,Perpres_2014_135
Perpres_2015_58,Perpres_2010_24
Perpres_2015_58,Perpres_2014_135
Perpres_2015_59,Perpres_2010_24
Perpres_2015_59,Perpres_2014_135
Perpres_2015_62,Perpres_2010_24
Perpres_2015_62,Perpres_2014_135
Perpres_2015_63,Perpres_2010_24
Perpres_2015_63,Perpres_2014_135
Perpres_2015_64,Perpres_2014_49
Perpres_2015_65,Perpres_2010_24
Perpres_2015_65,Perpres_2014_135
Perpres_2015_67,Perpres_2009_12
Perpres_2015_69,Perpres_2011_43
PP_2015_22,PP_2014_60
Perppu_2015_1,UU_2002_30
Perpres_2015_68,Perpres_2010_24
Perpres_2015_68,Perpres_2014_135
Perpres_2015_72,Perpres_2015_6
PP_2015_30,PP_1977_7
PP_2015_31,PP_2001_28
PP_2015_32,PP_2001_29
PP_2015_36,PP_1980_10
PP_2015_37,PP_1985_14
Perprov_Sumsel_2015_1,Perprov_Sumsel_2012_4
Permen_Keu_2015_20,Permen_Keu_2009_69
PP_2015_66,PP_1995_19
PP_2015_47,PP_2014_43
PP_2015_33,PP_2014_37
PP_2015_34,PP_2014_38
PP_2015_35,PP_2014_39
Perpres_2015_75,Perpres_2011_23
Perpres_2015_83,Perpres_2010_24
Perpres_2015_83,Perpres_2014_135
Perpres_2015_84,Perpres_2005_26
Perpres_2015_96,Perpres_2010_15
Perpres_2015_94,Perpres_2007_38
Perpres_2015_95,Perpres_2007_55
Permen_Humham_2015_13,Permen_Humham_2012_14
Permen_Sos_2015_07,Permen_Sos_2014_07
Peraturan_KPU_2015_5,Peraturan_KPU_2013_23
Peraturan_KPU_2015_5,
Permen_ESDM_2015_27,Permen_ESDM_2015_27
Permen_Humham_2015_31,Permen_Humham_2015_22
Permen_PUPR_2015_20,Permen_PUPR_2014_20
Permen_LHK_2015_8,Permen_Hut_2009_36
Peraturan_BNN_2015_3,
Permen_Hub_2015_83,Permen_Hub_2014_40
Permen_Dagri_2015_45,Permen_Dagri_2015_02
Permen_Kominfo_2015_3,Permen_Kominfo_2009_34
Permen_Dag_2015_10,Permen_Dag_2014_96
Permen_Dag_2015_23,Permen_Dag_2013_39
Permen_Agama_2015_53,
Permen_LHK_2015_1,Permen_LHK_2014_97
Permen_Dag_2015_34,Permen_Dag_2014_81
Permen_PUPR_2015_33,Permen_PU_2011_15
Permen_LHK_2015_27,Permen_Hut_2014_91
Permen_Desa_2015_6,Permen_PDT_2010_15
Permen_Agama_2015_35,Permen_Agama_2013_23
Permen_Perin_2015_10,Permen_Perin_2012_105
Permen_Dag_2015_42,Permen_Dag_2014_98
Permen_PUPR_2015_35,Permen_PU_2008_12
PP_2015_75,
PP_2015_75,PP_2002_62
PP_2015_75,PP_2006_19
PP_2015_76,PP_2012_101
Permen_PUPR_2015_32,Permen_PUPR_2014_20
Permen_Naker_2015_31,Permen_Naker_1989_02
Permen_Naker_2015_32,Permen_Naker_1999_03
Permen_Naker_2015_33,Permen_Naker_2015_12
Permen_Keu_2015_90,Permen_Keu_2010_154
PP_2015_82,PP_2006_29
Permen_Hub_2015_107,Permen_Hub_2013_28
PP_2015_83,PP_2004_15
Permen_PUPR_2015_31,Permen_PU_2011_07
Permen_Perin_2015_62,Permen_Perin_2014_63
Permen_Perin_2015_87,Permen_Perin_2011_87
PP_2015_92,PP_1983_27
Perpres_2015_70,Perpres_2014_73
Peraturan_BPK_2015_1,Peraturan_BPK_2010_1
PP_2015_55,PP_2013_99
PP_2015_56,PP_2013_77
PP_2015_60,PP_2015_46
Perpres_2015_102,Perpres_2015_93
PP_2015_69,PP_2000_146
PP_2015_85,PP_2009_32
PP_2015_102,
PP_2015_102,PP_2007_56
PP_2015_102,PP_2011_45
PP_2015_102,PP_2010_39
PP_2015_103,PP_1996_41
PP_2015_104,PP_2010_10
PP_2015_104,PP_2012_60
PP_2015_105,PP_2010_24
PP_2015_108,PP_2011_28
PP_2015_121,PP_1982_22
PP_2015_123,PP_2000_131
PP_2015_127,PP_2008_57
Perpres_2015_148,Perpres_2012_71
Perpres_2015_149,Perpres_2013_84
Perpres_2015_150,Perpres_2013_77
Perpres_2015_151,Perpres_2013_88
Perpres_2015_153,Perpres_2012_104
Perpres_2015_154,Perpres_2014_108
Perpres_2015_157,Perpres_2014_189
Perpres_2015_158,Perpres_2012_113
Perpres_2015_159,Perpres_2012_118
Perpres_2015_160,Perpres_2012_115
Perpres_2015_161,Perpres_2013_93
Perpres_2015_163,Perpres_2015_21
Perpres_2015_166,Perpres_2013_100
Perpres_2015_168,Perpres_2012_116
Perpres_2015_169,Perpres_2013_97
Peraturan_BKN_2015_1,Peraturan_BKN_2010_01
Peraturan_BKN_2015_1,Peraturan_BKN_2011_10
Permen_Keu_2015_2,Permen_Keu_2011_217
Permen_Keu_2015_3,Permen_Keu_2011_218
Permen_Kes_2015_3,
Permen_Kes_2015_3,Permen_Kes_1997_912
Permen_ESDM_2015_05,Permen_ESDM_2008_20
Permen_PPPA_2015_3,Permen_PPPA_2010_29
Permen_Hub_2015_10,Permen_Hub_2014_10
Permen_Tan_2015_02,Permen_Tan_2014_139
Permen_Par_2015_1,Permen_Par_2014_2
Permen_Hub_2015_14,Permen_Hub_2014_6
Permen_Dag_2015_07,Permen_Dag_2014_78
Permen_Keu_2015_125,Permen_Keu_2014_60
Permen_Keu_2015_21,Permen_Keu_2009_193
Permen_Kominfo_2015_1,Permen_Kominfo_2014_18
Permen_Hub_2015_36,Permen_Hub_2013_28
Permen_Hub_2008_41,Permen_Hub_2008_25
Permen_Hub_2015_44,Permen_Hub_2009_21
Permen_Dag_2015_16,Permen_Dag_2014_07
Permen_Hub_2015_49,Permen_Hub_2009_28
Permen_Hub_2015_50,Permen_Hub_2009_29
Permen_Pora_2015_09,Permen_Pora_2014_0463
Permen_Pora_2015_10,Permen_Pora_2014_0443
Permen_Pora_2015_65,Permen_Pora_2014_0033
Permen_Pora_2015_94,Permen_Pora_2014_1156
Permen_Perin_2015_21,Permen_Perin_2014_11
Peraturan_BNN_2015_02,Peraturan_BNN_2013_3
Permen_Hub_2015_48,Permen_Hub_2014_47
Permen_Agama_2015_15,Permen_Agama_2014_35
Permen_Keu_2015_39,Permen_Keu_2013_206
Permen_ESDM_2015_09,Permen_ESDM_2014_31
Permen_Kes_2015_11,Permen_Kes_2014_1
Permenko_Perekonomian_2015_02,Permenko_Perekonomian_2014_8
Permen_Keu_2015_56,Permen_Keu_2010_75
Permen_Perin_2015_35,Permen_Perin_2013_87
Permen_Keu_2015_70,Permen_Keu_2012_79
Permen_Hub_2015_64,Permen_Hub_2010_57
Permen_Kes_2015_25,
Peraturan_KPU_2015_4,Peraturan_KPU_2010_12
Permen_Perin_2015_43,Permen_Perin_2013_09
Permen_Perin_2015_44,Permen_Perin_2013_46
Permen_Perin_2015_45,Permen_Perin_2013_47
Permen_Perin_2015_46,Permen_Perin_2013_48
Peraturan_Bapeten_2015_5,
Permen_Keu_2015_86,Permen_Keu_2011_100
Permen_ATRBPN_2015_5,
Permen_ATRBPN_2015_6,Peraturan_BPN_2012_5
Permen_ATRBPN_2015_7,
Peraturan_BPOM_2015_6,Peraturan_BPOM_2014_5
Permen_Humham_2015_8,Permen_Humham_2011_02
Permen_Hub_2015_82,Permen_Hub_2009_15
Peraturan_Bapeten_2015_7,Peraturan_Bapeten_2006_5
Peraturan_Bawaslu_2015_2,Peraturan_Bawaslu_2014_11
Peraturan_Bawaslu_2015_3,Peraturan_Bawaslu_2012_10
Permen_Keu_2015_100,Permen_Keu_2014_204
Permen_Dag_2015_36,Permen_Dag_2008_24
Permen_Agama_2015_29,Permen_Agama_2012_14
Peraturan_BMKG_2015_14,Peraturan_BMKG_2013_07
Permen_Keu_2015_104,Permen_Keu_2011_125
Permen_Kominfo_2015_20,Permen_Kominfo_2014_16
Permen_Agama_2015_30,Permen_Agama_2012_35
Permen_Agama_2015_31,Permen_Agama_2013_10
Permen_Agama_2015_32,Permen_Agama_2013_12
Permen_Agama_2015_33,Permen_Agama_2013_19
Permen_Agama_2015_34,Permen_Agama_2013_22
Permen_Agama_2015_36,Permen_Agama_2013_48
Permen_Keu_2015_107,Permen_Keu_2010_154
Permen_Dag_2015_39,Permen_Dag_2015_20
Permen_Ristekdikti_2015_15,
Permen_Keu_2015_119,Permen_Keu_2010_208
Permen_Keu_2015_121,Permen_Keu_2010_75
Permen_Naker_2015_16,Permen_Nakertrans_2013_12
Permen_PANRB_2015_12,Permen_PANRB_2010_20
Peraturan_KPU_2015_12,Peraturan_KPU_2015_9
Permen_Agama_2015_42,Permen_Agama_2014_43
Permen_Keu_2015_136,Permen_Keu_2012_75
Permen_PUPR_2015_36,Permen_PU_2010_10
Permen_Keu_2015_140,Permen_Keu_2014_257
Permen_Keu_2015_141,Permen_Keu_2008_244
Peraturan_LAN_2015_23,Peraturan_LAN_2013_24
Permen_Dag_2015_59,Permen_Dag_2005_03
Permen_ESDM_2015_23,Permen_ESDM_2010_05
Peraturan_Perpusnas_2015_6,Peraturan_Perpusnas_2010_6
Peraturan_Perpusnas_2015_7,Peraturan_Perpusnas_2013_8
Peraturan_LIPI_2015_9,
Permen_Kes_2015_50,
Permen_Perin_2015_61,Permen_Perin_2015_34
Permen_Keu_2015_147,Permen_Keu_2015_92
Permen_ESDM_2015_25,Permen_ESDM_2010_05
Permen_Keu_2015_156,Permen_Keu_2008_215
Permen_PUPR_2015_38,Permen_PR_2013_04
Peraturan_LAN_2015_18,
Peraturan_LAN_2015_18,Peraturan_LAN_2014_20
Permen_Dag_2015_63,Permen_Dag_2014_78
Permen_Agama_2015_49,Permen_Agama_2014_51
Peraturan_Polri_2015_14,
Permen_Desa_2015_14,Permen_Desa_2015_8
Permen_Dag_2015_66,Permen_Dag_2014_97
Permen_Pora_2015_0944,Permen_Pora_2014_0613
Permen_Pora_2015_0945,Permen_Pora_2014_0614
Permen_Dagri_2015_64,Permen_Dagri_2014_101
Permen_Dagri_2015_65,Permen_Dagri_2014_102
Permen_PUPR_2015_39,Permen_PR_2013_06
Permen_Hub_2015_137,
Permen_Hub_2015_138,Permen_Hub_2015_9
Peraturan_BPH_Migas_2015_9,
Permen_Keu_2015_170,Permen_Keu_2013_143
Peraturan_BPOM_2015_13,
Peraturan_BPOM_2015_13,Peraturan_BPOM_2014_8
Permen_BUMN_2015_10,
Peraturan_ANRI_2015_41,Peraturan_ANRI_2011_18
Permen_Agama_2015_59,Permen_Agama_2012_38
Permen_Sos_2015_17,Permen_Sos_2015_03
Permen_Kes_2015_63,Permen_Kes_2013_30
Permen_Perin_2015_73,Permen_Perin_2015_34
Permen_Keu_2015_178,Permen_Keu_2009_113
Permen_Keu_2015_180,Permen_Keu_2012_111
Permen_Perin_2015_75,Permen_Perin_2015_15
Permen_Perin_2015_76,
Permen_Perin_2015_77,
Permen_Perin_2015_77,Permen_Perin_2012_20
Permen_Perin_2015_78,
Permen_Perin_2015_78,Permen_Perin_2010_81
Permen_Perin_2015_79,
Permen_Perin_2015_79,Permen_Perin_2008_40
Permen_Perin_2015_82,
Permen_Perin_2015_82,Permen_Perin_2012_18
Permen_Perin_2015_84,Permen_Perin_2012_67
Peraturan_BNPB_2015_02,Peraturan_BNPB_2009_8
Permen_Keu_2015_183,Permen_Keu_2012_145
Permen_Keu_2015_184,Permen_Keu_2013_17
Permen_Keu_2015_185,Permen_Keu_2011_16
Peraturan_BKPM_2015_15,Peraturan_BKPM_2013_5
Peraturan_BKPM_2015_18,Peraturan_BKPM_2015_8
Peraturan_BKPM_2015_19,Peraturan_BKPM_2015_13
Permen_BUMN_2015_11,Permen_BUMN_2015_08
Permen_Kopukm_2015_23,
Permen_Humham_2015_32,Permen_Humham_2014_7
Permen_Dag_2015_76,Permen_Dag_2010_11
Permen_Dag_2015_78,Permen_Dag_2015_45
Permen_Hub_2015_146,Permen_Hub_2015_74
Permen_Hub_2015_147,Permen_Hub_2015_3
Permen_Dag_2015_85,
Permen_Dag_2015_85,Permen_Dag_2009_23
Permen_Dag_2015_87,Permen_Dag_2012_83
Permen_Dag_2015_89,
Peraturan_BKN_2015_41,Peraturan_BKN_2014_38
Permen_Dikbud_2015_41,Permen_Dikbud_2015_10
Permen_ESDM_2015_32,Permen_ESDM_2013_32
Permen_ESDM_2015_34,
Permen_ESDM_2015_35,Permen_ESDM_2013_07
Permen_Hub_2015_159,Permen_Hub_2008_25
Permen_Hub_2015_160,Permen_Hub_2006_5
Permen_Hub_2015_164,Permen_Hub_2009_17
Permen_Naker_2015_35,Permen_Naker_2015_16
Permen_Naker_2015_34,Permen_Nakertrans_2013_3
Permen_Naker_2015_34,Permen_Nakertrans_2014_16
Permen_Tan_2015_52,Permen_Tan_2014_51
Permen_Dag_2015_90,Permen_Dag_2015_54
Permen_Keu_2015_196,Permen_Keu_2015_143
Permen_KP_2015_31,Permen_KP_2014_7
Permen_KP_2015_32,Permen_KP_2014_46
Permen_Hub_2015_156,Permen_Hub_2012_67
Permen_Humham_2015_36,Permen_Humham_2014_26
Permen_Hub_2015_166,Permen_Hub_2015_15
Permen_Hub_2015_170,Permen_Hub_2014_16
Permen_Humham_2015_39,Permen_Humham_2010_01
Permen_Dagri_2015_69,Permen_Dagri_2015_43
Permen_Dagri_2015_72,Permen_Dagri_2014_37
Permen_Hub_2015_173,Permen_Hub_2011_24
Permen_Keu_2015_198,Permen_Keu_2012_179
Peraturan_KKI_2015_36,Peraturan_KKI_2011_1
Permen_Keu_2015_199,Permen_Keu_2013_134
Permen_Perin_2015_94,Permen_Perin_2014_33
Permen_Perin_2015_95,Permen_Perin_2013_52
Permen_Dag_2015_94,Permen_Dag_2015_87
Permen_Dag_2015_97,Permen_Dag_2014_78
Peraturan_BKN_2015_45,Peraturan_BKN_2012_13
Permen_Hub_2015_155,Permen_Hub_2011_23
Permen_BUMN_2015_12,Permen_BUMN_2014_08
Permen_Keu_2015_202,Permen_Keu_2013_9
Permen_Keu_2015_203,Permen_Keu_2013_43
Permen_Han_2015_11,Permen_Han_2013_29
Permen_Pora_2015_1185,Permen_Pora_2015_0101
Permen_ESDM_2015_39,Permen_ESDM_2014_39
Permen_Kes_2015_75,
Permen_Par_2015_22,Permen_Par_2014_1
Peraturan_BNPP_2015_14,Peraturan_BNPP_2014_3
Permen_BUMN_2015_15,Permen_BUMN_2015_06
Permen_Agama_2015_60,Permen_Agama_2013_90
Permen_Agama_2015_69,Permen_Agama_2014_52
Permen_Hub_2015_167,Permen_Hub_2015_33
Permen_Keu_2015_206,Permen_Keu_2015_106
Permen_Keu_2015_207,Permen_Keu_2009_105
Permen_Perin_2015_96,Permen_Perin_2015_60
Permen_Perin_2015_97,Permen_Perin_2014_07
Permen_Dagri_2015_68,Permen_Dagri_2007_60
Peraturan_KY_2015_2,Peraturan_KY_2013_4
Permen_Hub_2015_177,Permen_Hub_2008_25
Permen_Hub_2015_180,Permen_Hub_2015_90
Permen_Perin_2015_100,Permen_Perin_2013_87
Permen_Perin_2015_101,Permen_Perin_2013_67
Permen_Perin_2015_102,Permen_Perin_2013_66
Permen_Perin_2015_103,Permen_Perin_2013_65
Permen_Perin_2015_104,Permen_Perin_2013_64
Permen_Perin_2015_105,Permen_Perin_2013_63
Permen_Perin_2015_106,Permen_Perin_2013_26
Permen_LU_2015_13,
Permen_Hub_2015_181,Permen_Hub_2013_107
Peraturan_BPS_2015_100,Peraturan_BPS_2012_76
Peraturan_KPU_2015_16,Peraturan_KPU_2012_02
Permen_Keu_2015_214,Permen_Keu_2012_188
Peraturan_Polri_2015_16,Peraturan_Polri_2013_5
Peraturan_Polri_2015_17,
Permen_Hub_2015_185,Permen_Hub_2015_38
Permen_Hub_2015_187,Permen_Hub_2015_56
Permen_KP_2015_34,Permen_KP_2014_59
Permen_Humham_2015_42,
Peraturan_BMKG_2015_26,Peraturan_BMKG_2013_10
Permen_Dagri_2015_75,Permen_Dagri_2014_101
Permen_Sos_20152015_20,Permen_Sos_2010_86
Permen_Keu_2015_222,Permen_Keu_2014_183
Permen_ATRBPN_2015_19,
Permen_ATRBPN_2015_20,Peraturan_BPN_2007_48
Permen_Kes_2015_80,Permen_Kes_2013_9
Peraturan_KPK_2015_06,Peraturan_KPK_2014_02
Permen_Hub_2015_192,Permen_Hub_2015_157
Permen_ATRBPN_2015_22,Peraturan_BPN_2012_5
Permen_Dag_2015_99,Permen_Dag_2014_76
Permen_Dag_2015_102,Permen_Dag_2007_15
Permen_Dag_2015_103,Permen_Dag_2014_19
Peraturan_LAN_2015_41,Peraturan_LAN_2015_1
Permen_Dagri_2015_77,Permen_Dagri_2015_52
Permen_Keu_2015_225,Permen_Keu_2007_139
Permen_Keu_2015_226,Permen_Keu_2008_155
Permen_Sos_20152015_19,Permen_Sos_2013_13
Permen_Dikbud_2015_45,Permen_Dikbud_2014_68
Permen_Keu_2015_230,Permen_Keu_2013_139
Peraturan_KPU_2015_17,Peraturan_KPU_2009_04
Permen_Sos_2015_22,Permen_Sos_2015_11
Permen_Sos_2015_23,Permen_Sos_2014_20
Permen_Keu_2015_233,Permen_Keu_2015_191
Permen_Keu_2015_239,Permen_Keu_2012_233
Permen_Ristekdikti_2015_44,Permen_Dikbud_2014_49
Permen_Ristekdikti_2015_45,Permen_Ristekdikti_2015_2
Peraturan_BKN_2015_50,Peraturan_BKN_2013_23
Permen_Keu_2015_248,Permen_Keu_2014_162
Peraturan_BPOM_2015_21,
Permen_Dag_2015_95,Permen_Dag_2012_69
Permen_Dag_2015_107,Permen_Dag_2008_33
Permen_Dag_2015_108,Permen_Dag_2009_31
Permen_Dag_2015_112,Permen_Dag_2012_36
Permen_Dag_2015_113,Permen_Dag_2010_54
Permen_Dag_2015_116,Permen_Dag_2007_37
Permen_Hub_2015_194,
Permen_Hub_2015_200,Permen_Hub_2014_10
Permen_Hub_2015_196,Permen_Hub_2014_69
Permen_Perin_2015_111,Permen_Perin_2013_24
Permen_Kes_2015_87,Permen_Kes_2015_75
Permen_Hub_2015_195,Permen_Hub_2015_141
Peraturan_BSSN_2015_20,Peraturan_BSSN_2009_3
Permen_ESDM_2015_42,
Peraturan_BPOM_2015_23,Peraturan_BPOM_2014_6
Permen_ESDM_2015_44,Permen_ESDM_2013_19
Permen_Keu_2015_262,Permen_Keu_2013_135
Permen_Naker_2015_40,Permen_Nakertrans_2013_4
Permen_Naker_2015_43,Permen_Nakertrans_2012_18
Permen_Han_2015_35,Permen_Han_2008_26
Peraturan_ANRI_2015_47,Peraturan_ANRI_2011_5
Peraturan_ANRI_2015_48,Peraturan_ANRI_2015_14
Permen_Dikbud_2015_78,Permen_Dikbud_2012_21
Permen_Kes_2015_85,
Permen_Kes_2015_99,Permen_Kes_2013_71
Permenko_Perekonomian_2015_13,Permenko_Perekonomian_2015_8
Permen_Humham_2015_47,Permen_Humham_2014_7
Permen_Humham_2015_48,Permen_Humham_2014_22
Peraturan_LIPI_2015_12,
Peraturan_LIPI_2015_13,
Permen_ATRBPN_2015_24,Permen_ATRBPN_2014_13
Permen_Sos_2015_27,Permen_Sos_2011_186
Permen_Han_2015_23,
Permen_Han_2015_39,Permen_Han_2014_78
Peraturan_OJK_2015_5,Peraturan_BI_2006_8
Peraturan_OJK_2015_7,Peraturan_OJK_2014_4
Peraturan_OJK_2015_24,Peraturan_BI_2008_10
Peraturan_OJK_2015_61,Peraturan_OJK_2014_12
Peraturan_OJK_2015_62,Peraturan_OJK_2014_13
Perkot_Pangkalpinang_2015_10,Perkot_Pangkalpinang_2007_07
Perkab_Buton_2015_1,Perkab_Buton_2004_4
Perkab_Bangka_2015_1,Perkab_Bangka_2011_5
Perkab_Bangka_2015_2,Perkab_Bangka_2011_6
Perkab_Bangka_Barat_2015_1,Perkab_Bangka_Barat_2013_12
Perkab_Bangka_Barat_2015_2,Perkab_Bangka_Barat_2010_9
Peraturan_BI_2015_2,Peraturan_BI_2011_13
Peraturan_BI_2015_4,
Peraturan_BI_2015_4,Peraturan_BI_2012_14
Peraturan_BI_2015_6,Peraturan_BI_2014_16
Peraturan_BI_2015_7,Peraturan_BI_2014_17
Peraturan_BI_2015_9,
Peraturan_BI_2015_11,Peraturan_BI_2013_15
Peraturan_BI_2015_17,Peraturan_BI_2012_14
Peraturan_BI_2015_17,Peraturan_BI_2014_16
Peraturan_BI_2015_17,
Peraturan_BI_2015_17,Peraturan_BI_2008_10
Peraturan_BI_2015_17,Peraturan_BI_2009_11
Peraturan_BI_2015_17,Peraturan_BI_2010_12
Peraturan_BI_2015_17,Peraturan_BI_2013_15
Peraturan_BI_2014_17,Peraturan_BI_2014_16
Permen_PPPA_2015_11,Permen_PPPA_2010_04
PP_2014_1,PP_2010_23
UU_2014_1,UU_2007_27
UU_2014_2,UU_2004_30
PP_2014_4,PP_2010_17
PP_2014_4,PP_2010_66
Perpres_2014_5,Perpres_2007_66
UU_2014_7,
UU_2014_7,Perppu_1961_1
PP_2014_12,PP_1998_59
PP_2014_12,PP_1999_92
Perpres_2014_13,Perpres_2009_47
PP_2014_13,PP_2009_47
Perpres_2014_14,Perpres_2010_24
PP_2014_15,
PP_2014_15,PP_2004_6
PP_2014_19,PP_2012_4
PP_2014_22,PP_2013_41
PP_2014_23,PP_2012_14
Perpres_2014_26,Perpres_2007_64
Perpres_2014_27,Perpres_2007_85
PP_2014_27,PP_2006_6
PP_2014_27,PP_2008_38
PP_2014_34,PP_1977_7
Perpres_2014_36,Perpres_2009_44
PP_2014_36,PP_2001_29
Perpres_2014_39,Perpres_2010_36
Perpres_2014_40,Perpres_2012_71
Perpres_2014_42,Perpres_2010_32
PP_2014_42,PP_1985_34
Perpres_2014_45,Perpres_2006_71
Perpres_2014_46,Perpres_2008_44
PP_2014_47,PP_1977_15
Perpres_2014_51,Perpres_2011_45
Perpres_2014_53,Perpres_2010_39
PP_2014_35,PP_2001_28
UU_2014_12,UU_2013_23
PP_2014_16,PP_2003_56
PP_2014_28,PP_2008_67
PP_2014_29,PP_2013_18
PP_2014_37,PP_2013_25
PP_2014_38,PP_2013_27
PP_2014_39,PP_2013_27
PP_2014_40,PP_1980_10
PP_2014_41,PP_1985_14
PP_2014_48,PP_2004_47
Perpres_2014_73,Perpres_2013_44
Peraturan_KPU_2014_1,Peraturan_KPU_2013_17
Peraturan_KPU_2014_2,Peraturan_KPU_2013_03
Peraturan_KPU_2014_3,Peraturan_KPU_2013_16
Peraturan_KPU_2014_5,Peraturan_KPU_2013_26
Peraturan_KPU_2014_6,Peraturan_KPU_2013_27
Peraturan_KPU_2014_7,Peraturan_KPU_2013_28
Peraturan_KPU_2014_8,Peraturan_KPU_2013_29
Peraturan_KPU_2014_12,Peraturan_KPU_2013_24
Peraturan_KPU_2014_13,Peraturan_KPU_2013_25
Peraturan_KPU_2014_14,Peraturan_KPU_2013_23
Peraturan_KPU_2014_15,Peraturan_KPU_2009_27
Peraturan_KPU_2014_16,Peraturan_KPU_2009_28
Peraturan_KPU_2014_18,Peraturan_KPU_2009_33
Peraturan_KPU_2014_20,Peraturan_KPU_2009_46
Peraturan_KPU_2014_21,Peraturan_KPU_2009_30
Peraturan_KPU_2014_22,Peraturan_KPU_2012_07
Peraturan_KPU_2014_23,Peraturan_KPU_2012_07
Peraturan_KPU_2014_24,Peraturan_KPU_2013_02
Peraturan_Batan_2014_3,
Peraturan_Batan_2014_5,Peraturan_Batan_2010_148
Permen_Kominfo_2014_10,Permen_Kominfo_2013_21
Permen_Kopukm_2014_1,Permen_Kopukm_2012_07
Permen_Kopukm_2014_02,Permen_Kopukm_2013_09
Peraturan_Bawaslu_2014_4,Peraturan_Bawaslu_2009_3
Peraturan_Bawaslu_2014_9,Peraturan_Bawaslu_2012_12
Permen_Agama_2014_1,Permen_Agama_2013_78
Permen_Bappenas_2014_2,Permen_Bappenas_2007_1
Permen_Dagri_2014_3,Permen_Dagri_2011_24
Permen_Dagri_2014_7,Permen_Dagri_2011_64
Permen_Keu_2014_04,Permen_Keu_2011_79
Permen_Keu_2014_14,Permen_Keu_2011_168
Permen_Keu_2014_19,Permen_Keu_2012_222
Permen_Keu_2014_20,Permen_Keu_2013_19
Permen_Keu_2014_21,Permen_Keu_2010_78
Permen_Keu_2014_6,Permen_Keu_2012_75
Peraturan_Jagung_2014_017,Peraturan_Jagung_2010_039
Permen_Perin_2014_02,Permen_Perin_2011_15
Permen_Perin_2014_07,Permen_Perin_2012_72
Peraturan_Polri_2014_4,Peraturan_Polri_2011_22
Permen_ESDM_2014_1,Permen_ESDM_2012_07
Permen_Hut_2014_7,Permen_Hut_2008_44
Permen_Dag_2014_02,Permen_Dag_2013_29
Permen_Dag_2014_04,
Permen_Dag_2014_04,PP_2010_23
Permen_Dag_2014_04,Permen_Dag_2007_03
Permen_Dag_2014_20,Permen_Dag_2009_43
Perppu_2014_2,UU_2014_23
UU_2014_31,UU_2006_13
UU_2014_35,UU_2002_23
Permen_Keu_2014_87,Permen_Keu_2009_231
PP_2014_63,PP_2005_42
PP_2014_72,PP_1981_7
PP_2014_72,PP_1996_7
PP_2014_72,PP_1996_9
PP_2014_72,PP_1996_10
PP_2014_72,PP_1996_11
PP_2014_72,PP_1996_12
PP_2014_72,PP_1996_13
PP_2014_72,PP_1996_14
PP_2014_72,PP_1996_15
PP_2014_72,PP_1996_16
PP_2014_72,PP_1996_17
PP_2014_72,PP_1996_18
PP_2014_72,PP_1996_19
PP_2014_73,
PP_2014_73,PP_1991_23
UU_2014_42,UU_2014_17
Perpres_2014_80,Perpres_2010_24
Perpres_2014_87,
Perpres_2014_101,Perpres_2009_12
Perpres_2014_102,Perpres_2010_69
Perpres_2014_103,Perpres_2010_76
Perpres_2014_104,Perpres_2010_75
Perpres_2014_105,Perpres_2011_40
Perpres_2014_106,Perpres_2010_77
Perpres_2014_134,Perpres_2012_60
Perpres_2014_135,Perpres_2010_24
